,business_id,date,likes,text,type,user_id,winter,spring,summer,autumn,dayofweek,timediff,bad_comment,good_comment,closed
665181,dIqMQYs6tmowQUygS8sQ6A,2016-02-19,0,half the people that work here are extremely rude. all the time.,tip,WouDM_44tf0kBxiseHF9nA,1,0,0,0,4,2502,0,0,0
357892,aD0EslPREWGDlSpD0RMlEg,2015-02-09,0,call in advance for your to go orders so you don't have to wait,tip,_2Sa7pq5z2XOUhS9DOCGHw,1,0,0,0,0,2127,0,0,0
354760,GvNzigr4GRWaQKs2JT333w,2011-10-01,0,3 days left,tip,VKTFEc_n-Qd0-gKyq_pAmg,0,0,0,1,5,900,0,0,0
475121,z7GAft_JrFNmAH5xbVeYSA,2013-11-06,0,finally on a newer southwest plane that offers wifi. i tried using it but didn't work.,tip,v64eqmT1I31v83dViWZLWg,0,0,0,1,2,1667,0,0,0
157358,oz7PaA6zFtdi2nUxIYdlMg,2011-08-13,0,zumba,tip,i7NpX00x1o4HohNKlYl8YQ,0,0,1,0,5,851,0,0,0
160420,mBeZ3dQzUPV60Oa26k3qHw,2012-08-19,0,a lil rest n a movie:),tip,Q3OzJrINnuSc0mQAuLKL8g,0,0,1,0,6,1223,0,0,0
191959,L_QxAAG2fz6JJw28U11KgA,2012-01-29,0,indian smoke shop,tip,DM5BcuCdrB-eu7c4Gch7Qg,1,0,0,0,6,1020,0,0,0
849868,7sPNbCx7vGAaH7SbNPZ6oA,2016-09-07,0,i had the bahn mi burger & it was incredible!!! can't wait to go back,tip,xbl75p-lrwRSAVJ-MWAX5A,0,0,0,1,2,2703,0,0,0
841056,OflvErFxOPZfEQUqlO0IXQ,2014-08-10,0,"waste of time, fake people!!",tip,C-GUTSsaxHao03XRUrV3yw,0,0,1,0,6,1944,0,0,0
53373,yesClkCZlpLGTYZROkx4SA,2013-09-01,0,"definitely try the jalapeño cheddar grits. i'm very picky when it comes to grits, and these were perfect :)",tip,eAQB_zT00ST3w1s965l4ug,0,0,0,1,6,1601,0,0,0
46530,c1Hn42hWBx_UUa9vjjYWog,2010-04-27,0,the breakfast sandwich is huge!,tip,ffh_91g2oYBa_y3XjBZSbA,0,1,0,0,1,378,0,0,0
896109,eRoOfy-lQso6N3GiUY_c3w,2014-02-27,0,new bartender is so friendly.  great beer and a game!,tip,iJQA09lOOliv9gPL-cNHBw,1,0,0,0,3,1780,0,1,0
710076,oDNfrdvMV2Fq0R6vd2XwNw,2010-08-27,0,"place is small and way too expensive and pretenctious... go somewhere else. girls drinks but small bar, small dance floor, rude bartenders.",tip,01-MTtekKccIHp0YgL-phg,0,0,1,0,4,500,0,0,0
844005,R1L4iwkNPwizkJXFIPMxig,2014-07-19,0,best fries! a small can feed two people!,tip,fMndH4ClYLqUyIDyRECeug,0,0,1,0,5,1922,0,0,0
755734,iMoFE2g4kDG4FfKLJvk3Jw,2016-02-21,0,the best tofu soup in the area!!,tip,KcBKiAErgC9mgOagGIoOqw,1,0,0,0,6,2504,0,0,0
205237,9Cq_NVvWZOEAzmE7tqJgmg,2012-06-28,0,love these guys!!!!  igby please and thank you.  i am a happy girl!!,tip,NilsW3d00UkDYZCTLC60Ow,0,0,1,0,3,1171,0,0,0
533018,wjOwf9KLKfo8pGdWXtfbaw,2013-09-13,0,shrimp kabobs - yummy!,tip,WsYQOLf948vKiOEuYy-Ueg,0,0,0,1,4,1613,0,0,0
265455,prh-RlduJU3z3ynA5lU3Wg,2015-08-27,0,"food was okay, but don't come here if you're really hungry or in a hurry.",tip,_9bugw8_yc8udfKZdLoayQ,0,0,1,0,3,2326,0,0,0
181523,IdCOpMsZ67g-oQZLgAsnOA,2014-02-18,0,best membership ever. best place to take guests. just a great all-around garden.,tip,Y4AxlZ_Q6xK3H1sugPt0wA,1,0,0,0,1,1771,0,0,0
276547,ALgH4S65heUffUjcBiNJ0Q,2012-10-28,0,fries and wings are great,tip,U0DCSr6_xiRM1ot0_A1m7A,0,0,0,1,6,1293,0,1,0
813743,eV-5b1Bjtnn-QePN3t3taQ,2015-08-08,0,"it's all you can eat, don't pile too much on the first trip!! i always make this mistake, just too excited.",tip,mnQUUvE6fM4W3NFA0xuCSA,0,0,1,0,5,2307,0,0,0
937577,dtVXEl_dASB1kn2erejiCw,2016-11-29,0,home made very clean and good food,tip,pTISG_lfbH9ycoHJI6ckRg,0,0,0,1,1,2786,0,1,0
189628,BgthHqiXot2s4Sd_xcI6DQ,2013-03-25,0,happy hour tapas rule! 3-530pm daily! try a lil of everything for $1-$3!,tip,2eToXGVa0Fzti8drf3HaoQ,0,1,0,0,0,1441,0,0,0
19054,grZ6FnfZoj1pQWElAQve3g,2012-08-02,0,the first wendy's experience of my life; circa 1976. still the best!,tip,V2zP4qBUKkr2Mi73J3Ty5A,0,0,1,0,3,1206,0,0,0
844021,1rncMZFGQoUVcyFTPukE-g,2015-01-10,0,"this place is awesome, great selection! found what we wanted. thanks again!!",tip,hVh7_bsnkLkdYDeU9ySoXw,1,0,0,0,5,2097,0,1,0
257739,bs07-hLuz0dq06gIUwR5mw,2012-03-10,0,usc social!,tip,cCqhFQsFsQpZ9iOD7Lgh-g,0,1,0,0,5,1061,0,0,0
479767,U9_8pqsGTMyuliV4b4cvgQ,2014-01-24,0,always fun to see the new and seasonal ice creams.  always a good time when i come here.,tip,oxQY2r3yNkEEhvVq6sU0Mg,1,0,0,0,4,1746,0,0,0
406322,YBLVD61RFdP5H-RGLSIPUw,2012-04-16,0,reverse~,tip,jo7uxNtngXXadB3iQgBdcg,0,1,0,0,0,1098,0,0,0
14496,jYCa8lItfdPGcaFS0gg6tQ,2013-06-05,0,just say no,tip,emxGOLkLsekdjVLdXYhGVQ,0,0,1,0,2,1513,0,0,0
406869,_ZfjpSEO5ntk-1hbnwCR4g,2011-12-31,0,"valet is free, don't forget to tip!",tip,Tu0xZqGMIbJ_RrV4S5P07w,1,0,0,0,5,991,0,0,0
609608,yNVcnSaMSrTmjJBMrHTy9w,2015-04-15,0,ummmm.....well..........uh..........hmmmmm.,tip,tQjM_ytqxV-k7P_6hYUMFw,0,1,0,0,2,2192,0,0,0
98494,uvPv-iPbOtp0Zhgzwn0A3w,2015-04-28,0,"the bathrooms smell like poop. i mean, that isn't surprising given what happens in bathrooms, but it is unpleasant regardless.",tip,cTUIAR6lZDp91McnHz8RKw,0,1,0,0,1,2205,0,0,0
65084,rgWJGnre4PECrF2dReKTKQ,2011-12-18,0,great! kids are loving it,tip,Gk07xSe8z003qgmXO1ZGYg,1,0,0,0,6,978,0,1,0
768869,0pWGYVBxkufNn8MDCcA7cA,2016-04-22,0,check in to receive a crispy treat !!,tip,t_m1a0KzG960Vh5wgHo9YQ,0,1,0,0,4,2565,0,0,0
760043,1SoRfuanThvBDYZEQSsePg,2015-04-08,0,"super friendly staff, and jason has the biggest personality... he's so funny!",tip,2CCvyeXX_Sm3NJz7SXJbBw,0,1,0,0,2,2185,0,0,0
138457,k4qx8DacgRbM9vpVbWc3zA,2012-01-28,0,titties and beer and wings! great evening!,tip,KmYPwxp6qeNOiqDur_0Y5w,1,0,0,0,5,1019,0,1,0
499048,WsdmzI2giWHcRN2plprxIg,2013-02-18,0,go to the local restaurant and oder for take out and have a picnic here with the family.  awesome place for all!,tip,momzf0gPj0iWwpRxwhiZmw,1,0,0,0,0,1406,0,0,0
762868,RG18JTuxSiiKVHiqBF_SQw,2013-08-17,0,chicken de volaille :) enough said!! :d,tip,75p3__BaL7c_EgV2_h33rg,0,0,1,0,5,1586,0,0,0
440195,Wht6JaY_yLIb3usuPvSulA,2012-06-13,0,seafood and beer... perfect way to end my weekend :),tip,NCA0aj2awX24M-jimSxEsQ,0,0,1,0,2,1156,0,0,0
467801,C6C_dc78Zhzei9wrZs-tdQ,2011-09-12,0,very nice casino. this place is more relax.,tip,0GjG-yTQbrwQ2Jb_g5jhrg,0,0,0,1,0,881,0,1,0
688954,IWOQNyRqWrnqQA5K49eK5g,2014-05-03,0,better than the vegas location!,tip,cVAu6W6EocipB2g-KbwiLw,0,1,0,0,5,1845,0,0,0
472401,0CB7YB1qRSWLQvMbHw3Fmw,2012-03-12,0,jasmine milk tea,tip,s7C3buBJR06S90v4rkI51A,0,1,0,0,0,1063,0,0,0
534252,H9a6IRS0edhW343Y2kXSSA,2011-08-24,0,"the tall, white guy with the black chef coat in the kitchen is the sous chef, kevin... and he rocks!",tip,djcD8RxgB8cNGWuqb6P4_A,0,0,1,0,2,862,0,0,0
219033,EUQoB_ph7_xIyj7JZGI3bg,2016-01-03,0,excellent italian food.,tip,_XI5sW3w36YRdI0EwRcNTg,1,0,0,0,6,2455,0,1,0
10948,1oxMj71XiKQjCbRxECzB7w,2011-08-31,0,the elevators are so much faster this semester!,tip,EFM7rmwvSEUbEGMWSNCnhQ,0,0,1,0,2,869,0,0,0
866757,8Q0WD7Uo3uxKuhNFTdgIzA,2016-03-06,0,to all you brides do yourself a favor and go with ever after florals!! you won't be disappointed!!! :),tip,nDM6zORxbC6eZwzReNwnlA,0,1,0,0,6,2518,0,0,0
546439,_q0ci_oTC-QccjFKVc6CeA,2016-01-28,0,these cupcakes are amazing! such rich flavors.,tip,8g3FfkkOlVC4t7bxoKRrwQ,1,0,0,0,3,2480,0,0,0
509968,iNKMTWEZ-uuXzCbPsAv-kQ,2014-06-02,0,grand opening. great food.,tip,jnUiZh836ZfekF01phS8aQ,0,0,1,0,0,1875,0,1,0
175425,1rncMZFGQoUVcyFTPukE-g,2012-11-23,0,black eye friday sale!,tip,ewDNa_FRoG71UFm56eTGkw,0,0,0,1,4,1319,0,0,0
575085,0_aeYE2-VbsZts_UpILgDw,2015-06-05,0,ashley is awesome! she took great care of us and our pup on the outdoor patio. very personable and great customer service!,tip,m9zEdp6EFnu4J34ddvTGDw,0,0,1,0,4,2243,0,1,0
31026,9dqdzRzjSfbnMvjUGqWBAw,2013-04-21,0,one of the better choices in charlotte for late night food.,tip,wnFWoQ63F9-ohUQ-C0AeIw,0,1,0,0,6,1468,0,0,0
281824,gqaiCtDQI525aS0whzKSKQ,2012-08-08,0,kids went back to school and i went back to cleaning out closets.,tip,3q-Nc1wWrnyKB53I0ZiCwA,0,0,1,0,2,1212,0,0,0
37312,tInrGCzll4k9hF34Ye1rvQ,2011-03-30,0,no better server anywhere than ezekiel!,tip,fX8NrOxtnaozSGsS_HMWZQ,0,1,0,0,2,715,0,0,0
109941,DL7V1_chkWkZtyG4_xNYfw,2012-12-06,0,$7.25 for 2 entrees wassup ... get on slickdeals ppl...my 2nd time using :p,tip,8DGFWco9VeBAxjqsuh1aSw,1,0,0,0,3,1332,0,0,0
302402,SDNa5bY5c3j4OsBdxeAwPA,2013-12-21,0,incompetent employees; horrible service. it wasn't busy and they messed up our order 3 times. i like paradise bakery but avoid this one like the plague.,tip,9V8Evc_dO3-SFTDYDLSI7Q,1,0,0,0,5,1712,0,0,0
177281,nQD284VfImPe_UXkmq4yaQ,2012-09-01,0,hipster ghetto. i fucked up booking here. woulda been cool when i was 22.,tip,A6uuQp6f5OKYKJoTxeqCGA,0,0,0,1,5,1236,0,0,0
240442,wPxfla_k8v7ofL7g-QcP8Q,2015-10-31,0,good food. service needs to improve.,tip,dl4MlyEFv6jwrMUJByd6cA,0,0,0,1,5,2391,0,1,0
708616,nTc-Qj_-ABZrpM9YSpJ6jA,2011-10-30,0,"filipino breakfast everyday. well, unless my vacation is over.",tip,BDokF9NBv9KayPAuafEBIw,0,0,0,1,6,929,0,0,0
302121,9E1q2uEMd881wnruicNTUA,2013-09-22,0,the cheese curds are delightful. truly amazing.,tip,h1VmuBcdVm3GBrHqyfRzQQ,0,0,0,1,6,1622,0,0,0
135942,YgVC9NdMji-VV05w7-E1DQ,2012-05-23,0,let's go dodgers let's go!,tip,Auc7aP6jOox1B6AGhCbm9w,0,1,0,0,2,1135,0,0,0
114718,tvLanhSx_YwYqhem3s6JjQ,2012-04-30,0,pedi time,tip,D1g1NNznt-M51tKxm7PY-Q,0,1,0,0,0,1112,0,0,0
420902,rD32POdIhGN9eR8aUxl-3A,2015-05-16,2,"the employees at this location are like, the dumbest ever. i wish there was an assessment test for common sense.",tip,njUgJcn8ZN0BdZdNEswRwA,0,1,0,0,5,2223,0,0,0
80785,b-K4_5JPbgQysoqQtJGe8Q,2011-11-29,0,vacuum bags--so cheap! who knew?,tip,H_-K6erSJYtzg3ZEvOg3EQ,0,0,0,1,1,959,0,0,0
282726,0Hemgm6gwrO64fDEWEW4vg,2013-12-13,0,looks cool,tip,6ZC-0LfOAGwaFc5XPke74w,1,0,0,0,4,1704,0,0,0
350116,8OxKOjoPGzITgHQKKJna-g,2016-12-10,2,nails by jay ... nobody will come close to his artistic prowess.,tip,mkbx55W8B8aPLgDqex7qgg,1,0,0,0,5,2797,0,0,0
90194,wftmt-n8OUA4Ng3bWWH5dw,2012-10-14,0,"this place is the bomb. you can do authentic chinese, or the americanized variety. it is a bit confusing with the 3 different menus, but the pictures on the wall help tremendously.",tip,bZvYvXYoJZ-VhQNfB-Cm4g,0,0,0,1,6,1279,0,0,0
693374,hIUKufhwR6Ifn7bi0-phLA,2016-01-10,0,oliver now has weekend hours!,tip,CZs1Eq7t1fqpXV1yox-CVg,1,0,0,0,6,2462,0,0,0
657014,b_8jCti0vuouJ_fjZpdmZw,2014-11-15,0,amazing true independent owned place! sheila the owner also has the clothing store next door. so refreshing to see an owner actively involved and knows what customer service is all about!,tip,s15fzPVsvlIlri4ziw8R8g,0,0,0,1,5,2041,0,0,0
141411,TT4XW2WMG0PNyUIFBIINuA,2012-08-03,0,sicmonic with my peeps.,tip,sCySOPkdlUmnIEZ50zqBIw,0,0,1,0,4,1207,0,0,0
301361,U05TASwKPZ-BWe5GWekUlw,2015-03-03,0,onion rings are huge. big menu - lots of choices!,tip,-9WVpTW5LAEo9y6PbW0-cw,0,1,0,0,1,2149,0,0,0
638055,iw9p7E4bMe1YW-APcFGjgQ,2015-05-07,0,i want this place to be cool but the service is horrible.,tip,3f94t6H-7j7_3Q2cK3Rp9A,0,1,0,0,3,2214,0,0,0
243240,EhtKeNUGGWnjsCLIhCD1jQ,2014-04-15,0,love to see a show here and love to play a show here too!,tip,L7UI1WW0TTG4aAm9AGTx_g,0,1,0,0,1,1827,0,0,0
470185,EhIMjTklf4QPvRvMIhoQiA,2012-08-10,0,hehe,tip,_VD870pQZJPqcGd07vxMsg,0,0,1,0,4,1214,0,0,0
94390,xB7bsOpJbnK9nHEZw1ARDg,2010-10-03,0,dosvedunya!,tip,uXtwBP1P00dN7KnJw1RySg,0,0,0,1,6,537,0,0,0
9657,TQm3wSTX84_g4-BzdQ1jmQ,2012-03-25,0,they have kerosene,tip,7FAWEeRGS1IqKDjrY7uwaA,0,1,0,0,6,1076,0,0,0
642686,qjnJFZtsY_nfRzoL3J_UWQ,2015-05-27,0,"while you're there, you might as well treat yourself to a brownie sandwich from hershey's chocolate world!",tip,Wj0tIFlWz_1Uam1VDWYG5g,0,1,0,0,2,2234,0,0,0
533578,J4WxIqKaKSGNjtxTBPhLBQ,2013-06-02,0,get the soft shell crabs!,tip,yOTsml_xrpQx_Jspw2h5QA,0,0,1,0,6,1510,0,0,0
524467,hHMK_9tDZnHyKrCylQQaew,2012-10-25,1,"the staff is awesome & extremely helpful. dr. wong is amazing & personable...plus, she's ultra cute. i had a great first time experience visiting an optometrist. dr. wong = highly recommended!",tip,hBRBoalwEnKB30Frky4xXg,0,0,0,1,3,1290,0,1,0
91362,G0EJjh-dqJBmSEhQRog-hQ,2015-02-22,0,best food ever!!!!!,tip,sJfsAh3XVRXWY6SkbkrMUw,1,0,0,0,6,2140,0,0,0
595488,safPeH-s-P56V6wt6G0sFg,2015-08-19,0,"i absolutely love this place!! great food, fast delivery, very friendly people!!",tip,W_CQZFNAWNFsPb0aZBN5kg,0,0,1,0,2,2318,0,1,0
314699,lpYFsXFrojiBZ1kbWR2lZw,2011-03-17,0,mushroom and swiss burger (with turkey patty) is great. don't recommend the pasta salad though,tip,9vU8Rhx7VrBff0GiDQAazg,0,1,0,0,3,702,0,0,0
775202,qiRyyRWt6jmAxcoVW0-WHA,2016-03-25,0,"they only take cash or credit, but there's an atm at the front of the restaurant.",tip,XlKP_G-pJzJWB5Yzy-Fi4A,0,1,0,0,4,2537,0,0,0
640960,aqONNC5onqX6EqHHUO1CJA,2013-09-09,0,thin crust pizza here is yummmmyyyy,tip,x47CiFoKS44O4zqQFdBr1w,0,0,0,1,0,1609,0,0,0
180204,S-Hksc_Hh_dMEbiTWDnblQ,2011-09-23,0,flow into fall- an outdoor yoga event to celebrate the equinox,tip,rILEYMj7nvFTEBuxpuDHIQ,0,0,0,1,4,892,0,0,0
291521,wZukjLaf1V2dLRQap_Zriw,2012-09-22,0,must try their 11-5 happy hour with $5 pitchers of beer.,tip,9z9GAEbDS-6BrkaEL7hbVQ,0,0,0,1,5,1257,0,0,0
60495,0pMsVlUu_MbFqmvbA8F79Q,2012-03-15,0,love this place!,tip,SHNHjhWHj_qyc8MNHJhAJA,0,1,0,0,3,1066,0,0,0
394750,sk0stgY4NDJYOX1MbNJ3Pg,2016-05-23,0,for the ladies- if you got upper section tickets - please don't wear high heels.,tip,QynN93ho1B_1ggZpO6A6hA,0,1,0,0,0,2596,0,0,0
90198,wR0cA2eOzctBPdPX8t5BBQ,2015-06-30,0,this place was awesome,tip,R3heOUAIeouaHaNh5YICOA,0,0,1,0,1,2268,0,1,0
448237,yfxDa8RFOvJPQh0rNtakHA,2013-08-21,0,loves it,tip,UejigzgBq_syqf5MvhqVMw,0,0,1,0,2,1590,0,0,0
161174,aozJXsHFqdK3Do09lEgMHA,2011-11-26,0,great little patio. front row to mill ave.,tip,ZBzk54ElTdGh-C4reDnqcg,0,0,0,1,5,956,0,1,0
826739,_ixV2SWDy7w8jzEAHp85qA,2012-08-01,0,"great cuban sandwich! relatively empty at lunch time, but i feel lunch has a better menu anyways.",tip,9P1rSuSf66TIx1UIE3CEWA,0,0,1,0,2,1205,0,1,1
614909,pDSl9xdKJCdN4vu8z26cEA,2014-06-23,0,good drinks. hot dancers,tip,he6E7_-E5Ac4wQYfxH6YLw,0,0,1,0,0,1896,0,1,0
183961,xCL38K0oPgK3ydzg4CrvKg,2015-11-29,0,"grand opening is saturday, 12dec, 11am-6pm! they have vegan and vegetarian options too!",tip,rRrFcSEZOTw6iZagsIwTFQ,0,0,0,1,6,2420,0,0,0
917961,YpeS8EsUROSllHHWbjNkFA,2015-04-26,0,"for those of you returning vehicles: go into the self-park garage at the bellagio. head up the outside ramp to the third level (you'll see an avis sign). turn right to enter the garage at that point. park the car and take the keys down to the main lobby area (casino level). go to where the valet people are, and you'll notice a grouping of stone sculptures. behind there is a small avis office. drop keys off there.",tip,MPkeTFBtU7dzfPc1r8fpeQ,0,1,0,0,6,2203,0,0,0
399813,bZMcorDrciRbjdjRyANcjA,2015-12-30,0,"aspen is amazing -- knew me by name by the third time coming in, and is never annoyed by my really annoying questions (i have very particular skin). get the membership.... 

definitely pays for itself in 2 tans! it's a no-brainier",tip,k1VrwDJi2OOrmRfkiIzNug,1,0,0,0,2,2451,0,0,0
588298,gJm6XxUQ7uHlrh8Y8fRiuw,2012-02-21,0,super gyro and chicken tikka plate,tip,dLhPyUm7ULIPnI22onCGZQ,1,0,0,0,1,1043,0,0,0
1288,7B4ZXiaDDcg04_N1A0DG9A,2011-04-08,0,2tooooooo crowded. great service  though.,tip,4yG4J05aKzE2zov0Jr37kg,0,1,0,0,4,724,0,1,0
192301,e755zXCj5hGy6-P-1otnKg,2016-04-01,0,70% off easter candy and goods! everyone here is super friendly and helpful!,tip,-KzQH0n2ryLorsVgO7KeRw,0,1,0,0,4,2544,0,1,0
571466,U6P56MjLrraN0JBNvOjxaA,2015-07-20,0,"good quality burger, not a fancy place, i like the place.",tip,bhbZYHIqaRpvvkAt3Du2gQ,0,0,1,0,0,2288,0,1,0
247988,6nKR80xEGHYf2UxAe_Cu_g,2014-01-24,0,love this place for car wash but food is slow.,tip,VILSGEKhp8m4pKlamBNsMQ,1,0,0,0,4,1746,0,0,0
75631,ebgu1HjoE5S45U7oKyq4sw,2013-08-23,0,"oh, baby do you know what that's worth? oh, heaven is a place on earth.",tip,dt9IHwfuZs9D9LOH7gjNew,0,0,1,0,4,1592,0,0,0
311274,7cLLZOdfsXqg1zqiK0HMIA,2016-07-31,0,"not bad, but for the price, my expectations were higher.",tip,tSkURTvbjvsZMhtdNMfmcA,0,0,1,0,6,2665,0,0,0
511716,4EfiNcKSsafogIhAjwv0gg,2015-11-13,0,free wi-fi indeed! the marco rubio campaign headquarters next-door utilized it for three weeks!,tip,og7cfefwOeSyLzUhdgODkg,0,0,0,1,4,2404,0,0,0
637226,rH1eARUegc7Bf1mnPqwU0w,2014-09-27,0,you'll be amazed.,tip,2i3mcLiWPIZGguE-0Ee2Yw,0,0,0,1,5,1992,0,0,0
235881,I-VD-o4JDGSG5GHQ2EbrVA,2015-07-22,0,the sweet potato fries are so good,tip,IQ8JZGg2po5YrcYqCBQQrw,0,0,1,0,2,2290,0,1,0
612162,Nw24O7pZTBKtQ9_DFUiRgA,2015-06-07,0,get the tin roof sundae if yous a true playa,tip,bHma0o20xYjxp63bX_fJLg,0,0,1,0,6,2245,0,0,0
617466,RNi6tW22UMgHwWLAb0mYdA,2011-04-11,0,"spinning salad , spin it!!!!",tip,JjwzAL_IXxgNEWZlhxIh3g,0,1,0,0,0,727,0,0,0
657575,HhVmDybpU7L50Kb5A0jXTg,2015-11-01,0,if your not a fan of loudness this is not for you!,tip,VOUVG58QY9wq2vwaUO1RBg,0,0,0,1,6,2392,0,0,0
574163,f1kUnxtmcMCBFVzscQKAJg,2014-11-17,0,anyone that works here is absolutely amazing and does an amazing job!,tip,V6DfQobMcLL88_U0R1zkIQ,0,0,0,1,0,2043,0,0,0
32497,NbrXg59fYR3MoeXdeAIQIQ,2013-05-25,0,enjoying the awesome weather and a limeade on the patio at pike's soda shop.,tip,l6lE9uJVlMwPQGNBcaOm0w,0,1,0,0,5,1502,0,1,0
359512,-jOc24VHOIKk0BgxNVXWmg,2011-09-30,0,used my own mopar coolant & distilled water.$ 45.00,tip,vWUj8ed8ojO8CctKP-mwxQ,0,0,0,1,4,899,0,0,0
883438,-7H-oXvCxJzuT42ky6Db0g,2015-12-28,0,"attentive service, 60 beers and ciders on tap and a variety of food options.",tip,ztcNWJgkEnraKWlqz1nysQ,1,0,0,0,0,2449,0,0,0
222052,CA4qhLICQWX0H_bf9iGw0Q,2014-09-21,0,they ran out of new iphone 6 & 6 plus today. they will not tell you and insist you try again tomorrow. after the 5th sales person they pushed me on- he finally told me the truth lol,tip,7Irxcum16W9yncpU_Wxxeg,0,0,0,1,6,1986,0,0,0
723902,a0v7Si0DK4cIko7AQY4YXg,2014-01-23,1,bomb,tip,LVyH62dlEd4kSMjKDvAqUw,1,0,0,0,3,1745,0,0,0
940351,hFo6Djdqvm5-OmQBHaPplw,2015-12-06,0,good homemade pastries at a fair price.,tip,oV671d_aKrNsejivy5YrSA,1,0,0,0,6,2427,0,1,0
446269,BxKe9Xt_fN6qBzrTofHuEQ,2011-05-28,0,hangover 2,tip,gS5guLjDN-AFo7CwBplQSw,0,1,0,0,5,774,0,0,0
361922,DQtxU4uae3MzlnP_JZXqPQ,2014-01-30,0,"order ahead,avoid the looong wait time !",tip,xFTjEM4mbMhaKirrG9wKdQ,1,0,0,0,3,1752,1,0,0
625143,JDZ6_yycNQFTpUZzLIKHUg,2016-01-01,0,"first thing's first, order the tableside guacamole. you're welcome.",tip,zLJP_lHYU8cXs5ktzAmJDw,1,0,0,0,4,2453,0,0,0
585079,ZrtROjmux0QieMkwqlnnTA,2013-07-24,0,absolutely excellent meal of cesar salad and penne. the salad was superb with a nice creamy dressing and anchovies. the service was tremendous but be warned the staff are bruins fans. i would like try try their fish plates as the pasta was outstanding. a good wine list was available with wines by the glass as well.,tip,JqpPTsxvMgol9Xah_DG4aw,0,0,1,0,2,1562,0,1,0
359910,JcCOkatQdSjmheXUkEt6_g,2012-02-27,0,"7-7pm, mon-sat. in b4 9am get back same day after 5pm",tip,vWUj8ed8ojO8CctKP-mwxQ,1,0,0,0,0,1049,0,0,0
546973,uG0yvj2JWfCf0eaIgxcwXQ,2016-09-19,0,"stopped in for a snack of small sides: lima beans, greek salad & hummus",tip,y6-ONuzNIxAfsgfeT53_sA,0,0,0,1,0,2715,0,0,0
53918,PdCxX1QJnlBkvnG9fFjWYg,2015-02-19,0,was able to communicate my concerns to owner and he did apologize and reply.,tip,nUqPmAhgmG8j674oJ4qltw,1,0,0,0,3,2137,0,0,0
516288,N6MzDoao6s68nAIW8vS9dQ,2014-03-21,0,biaggio is a joy to see.  he truly cares about his customers and it makes going in all the more fun.,tip,lUcKZPt0YMhyZeUs8zNhRQ,0,1,0,0,4,1802,0,0,0
26746,s7lZ-_yylRPRXOxFYtQkCQ,2011-07-21,0,a great place to see live music including friends like steff mahan.,tip,SlgpAnj2gQd44EM_Uq6DkQ,0,0,1,0,3,828,0,1,0
357378,xM37qm9Wbc-hOAS7-Xse7g,2014-07-29,0,it's a little warm in here--order an ice cold beer with one of their frozen mugs to cool you down!,tip,t2nPIKI2iy8VG_cfFD0Vmg,0,0,1,0,1,1932,0,0,0
92497,G099MT9cwtwgdsR71JLp6w,2012-02-15,0,here on a day to seek comfort,tip,uf1UdKswKWOqFLUvRvvbzA,1,0,0,0,2,1037,0,0,0
381467,Os1n1_idfw9vv9kwULGJnQ,2013-09-20,0,their food is good. but i didnt like the flies in there !!! so annoying :(,tip,itnix8lejRL3XF6WsRIMKg,0,0,0,1,4,1620,0,1,0
813644,ls1g-v9xzt9K0rBMEZLV_Q,2016-09-30,0,cook out is good for all occasions.,tip,tHVaQJWxIkMO0DamWIuJzQ,0,0,0,1,4,2726,0,1,0
357299,hIUKufhwR6Ifn7bi0-phLA,2012-02-10,0,their pear tart's become one of my fave desserts! so good!,tip,t2nPIKI2iy8VG_cfFD0Vmg,1,0,0,0,4,1032,0,0,0
789845,Av0k1bRSDC9UjVoQXQaZYA,2016-11-05,0,really enjoyed the bbq meat here!!,tip,Xrkgx8ImTTwVGk5fTaLyBw,0,0,0,1,5,2762,0,0,0
742428,AhRd1MUgnXhCQTTIu3Z2SQ,2010-07-23,0,how did they manage to play the most annoying punk music during lunchtime?this place is blocks away from queen west :(,tip,S3JU-wUBBz4vR9Bakt9ffg,0,0,1,0,4,465,0,0,0
499819,Wg9272hxpu9IBTXMTB6EeQ,2014-02-23,0,"delivery through ""roadrunner las vegas""",tip,bP1-iaqAuy4tEoviQaxJrA,1,0,0,0,6,1776,0,0,0
179968,82FKPrumKgIYRFjOzO6F9A,2012-07-12,0,"beware: i placed an online order but when i arrived to pick it up, they didn't receive my online order.  call to confirm! yeah, i know that pretty much defeats the principal",tip,rMsB82tk9uOB6JumPMgczg,0,0,1,0,3,1185,0,0,0
46466,EytLuPv39VGeQt_NJRJqYQ,2012-04-25,0,good prices on lunch specials.,tip,AwyM03qzhwgyskBruurWQw,0,1,0,0,2,1107,0,1,0
558292,_Ggfchx5t3KYZOWu5N3y-A,2015-09-21,0,boo  they are puppies from puppy mills. all while hundreds of puppies die at the shelters. don't shop adopt!,tip,HY9meRZzcQq-b9Amq6fCbw,0,0,0,1,0,2351,0,0,0
216216,fKRKE4XQzOCgddSSQAESTQ,2016-03-11,0,"our new favorite friday night date spot! bring a pizza, grab an amazing huss beer and enjoy some conversation.",tip,eA8WqJj_15lWURDwE6DsKQ,0,1,0,0,4,2523,0,0,0
